Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
823,C3_kernels,104,0,0,2
824,C1_kernels,10,7,1,1
825,F7_weights,587,7,0,7
826,F7_weights,98,2,1,1
827,F7_weights,228,6,1,4
828,F7_weights,438,2,0,2
829,F6_weights,6624,3,1,9
830,C1_kernels,13,1,0,2
831,F7_weights,802,3,1,1
832,F6_weights,1744,1,0,7
833,C1_kernels,57,1,0,9
834,C1_kernels,29,0,1,6
835,F7_weights,764,5,0,1
836,F6_weights,9865,0,1,1
837,C3_kernels,346,2,1,2
838,F6_weights,8400,1,1,4
839,F7_weights,694,5,0,8
840,C1_kernels,35,3,0,1
841,C1_kernels,45,6,1,7
842,C3_kernels,980,6,1,7
843,F7_weights,10,4,1,4
844,F6_weights,49,2,0,7
845,F5_weights,17078,1,1,0
846,F7_weights,127,5,1,7
847,F7_weights,587,1,0,3
848,F6_weights,6738,2,1,1
849,F7_weights,139,7,0,3
850,C1_kernels,24,7,1,1
851,F7_weights,577,5,0,0
852,C1_kernels,55,3,0,7
853,F5_weights,13242,1,1,7
854,C1_kernels,53,3,0,0
855,F7_weights,2,3,0,3
856,C1_kernels,45,6,1,5
857,F5_weights,23748,0,0,5
858,F7_weights,328,5,0,2
859,C1_kernels,35,6,0,7
860,F7_weights,732,5,1,6
861,C1_kernels,2,1,1,6
862,C1_kernels,78,3,1,9
863,C3_kernels,1947,2,0,2
864,F5_weights,23809,3,1,8
865,F6_weights,3555,3,0,3
866,F7_weights,667,2,1,5
867,F6_weights,928,1,0,2
868,F6_weights,8992,0,0,2
869,C1_kernels,120,4,1,5
870,F7_weights,420,2,1,6
871,F7_weights,703,4,0,0
872,F7_weights,502,3,0,8
873,C1_kernels,86,3,0,2
874,F6_weights,5848,6,1,9
875,C3_kernels,1909,6,1,2
876,C1_kernels,123,4,1,8
877,F6_weights,9250,4,1,8
878,C3_kernels,2252,3,0,8
879,F6_weights,92,4,0,8
880,F7_weights,722,7,0,7
881,F6_weights,4136,7,0,4
882,C1_kernels,60,1,0,9
883,F6_weights,8917,4,1,3
884,C1_kernels,62,3,0,0
885,C1_kernels,114,3,1,6
886,F6_weights,3011,3,0,6
887,F7_weights,613,0,0,3
888,C3_kernels,1156,6,1,2
889,C1_kernels,74,5,0,1
890,F6_weights,2724,6,1,3
891,F5_weights,26630,2,0,2
892,F7_weights,41,5,1,2
893,F7_weights,413,4,1,9
894,F5_weights,12345,4,1,3
895,C3_kernels,723,3,1,0
896,F6_weights,8289,0,0,0
897,F5_weights,42536,4,1,5
898,C1_kernels,101,5,1,7
899,F5_weights,16384,0,1,8
900,F7_weights,711,4,1,1
901,F6_weights,5826,5,0,4
902,C1_kernels,16,0,0,4
903,C1_kernels,134,5,1,6
904,C1_kernels,149,0,1,0
905,F6_weights,7324,7,1,2
906,F6_weights,4489,7,1,9
907,F6_weights,2761,7,1,1
908,C3_kernels,1658,2,1,4
909,C1_kernels,148,7,1,7
910,C1_kernels,28,2,0,4
911,C1_kernels,89,6,0,7
912,C3_kernels,1124,0,1,3
913,F7_weights,120,2,1,9
914,C3_kernels,1083,5,1,8
915,F6_weights,6507,7,0,8
916,C3_kernels,404,3,0,4
917,F6_weights,1095,5,1,7
918,F7_weights,381,6,1,1
919,F7_weights,489,5,1,2
920,F5_weights,45431,1,1,1
921,F7_weights,507,2,1,2
922,F7_weights,673,0,0,2
923,F6_weights,7004,3,0,3
924,F6_weights,1854,1,0,7
925,F5_weights,9845,2,0,3
926,C1_kernels,5,7,0,2
927,F6_weights,8908,1,0,3
928,F5_weights,28274,2,0,9
929,F6_weights,317,2,0,1
930,C3_kernels,411,3,1,7
931,F5_weights,6074,7,0,4
932,F6_weights,1311,6,0,0
933,F6_weights,7224,2,0,3
934,F7_weights,327,7,1,5
935,F6_weights,6749,4,1,5
936,F6_weights,6338,7,0,8
937,C1_kernels,78,2,1,6
938,F6_weights,9694,1,1,5
939,C1_kernels,137,1,0,2
940,C1_kernels,131,4,1,6
941,C1_kernels,39,2,1,7
942,C3_kernels,855,5,0,6
943,F5_weights,8693,1,1,6
944,C3_kernels,2238,2,0,3
945,F6_weights,9412,4,1,2
946,F6_weights,8016,3,1,7
947,C1_kernels,22,3,1,9
948,F5_weights,9601,5,1,1
949,F6_weights,2450,7,1,1
950,F6_weights,3698,4,0,7
951,F5_weights,10931,6,1,9
952,C1_kernels,91,2,0,6
953,F6_weights,9217,3,1,4
954,C3_kernels,2383,1,0,9
955,F7_weights,507,6,1,5
956,F5_weights,44159,3,1,1
957,C3_kernels,2149,5,1,3
958,F5_weights,36800,0,0,3
959,F5_weights,7014,7,1,4
960,F7_weights,740,0,1,7
961,F5_weights,14609,5,1,8
962,F6_weights,9547,7,1,9
963,F5_weights,33102,0,1,1
964,F6_weights,9734,4,1,1
965,F5_weights,5640,2,1,6
966,C3_kernels,248,3,1,9
967,F5_weights,26156,7,0,1
968,F6_weights,8612,6,1,4
969,F5_weights,3087,4,0,4
970,C1_kernels,118,5,0,5
971,F5_weights,44078,6,0,4
972,F6_weights,1352,3,1,0
973,F5_weights,17716,1,1,6
974,F6_weights,6620,0,0,2
975,C3_kernels,721,2,0,2
976,F5_weights,27809,1,1,3
977,C1_kernels,20,0,0,1
978,C3_kernels,1305,1,1,5
979,F6_weights,1592,5,0,1
980,F6_weights,1046,7,1,2
981,F6_weights,5838,5,0,0
982,C1_kernels,129,0,1,3
983,C1_kernels,97,3,0,8
984,F5_weights,39769,5,1,1
985,C3_kernels,1604,1,1,2
986,F7_weights,793,1,0,6
987,C3_kernels,370,2,1,7
988,C1_kernels,63,3,1,1
989,C1_kernels,101,0,1,6
990,F5_weights,23666,5,1,2
991,F6_weights,8167,0,0,3
992,F7_weights,318,3,1,9
993,C3_kernels,1145,3,1,0
994,C1_kernels,35,4,1,1
995,C1_kernels,76,2,1,2
996,F5_weights,35593,3,0,2
997,F7_weights,361,7,0,0
998,F5_weights,3568,0,1,8
999,F7_weights,211,6,0,9
1000,C3_kernels,92,6,1,9
1001,F6_weights,5932,6,1,0
1002,F5_weights,47449,1,1,2
1003,C1_kernels,10,2,0,5
1004,F5_weights,46436,3,0,1
1005,C1_kernels,109,2,1,9
1006,C3_kernels,175,6,1,7
1007,F7_weights,449,7,1,8
1008,C1_kernels,149,4,0,1
1009,F5_weights,47118,1,1,0
1010,F6_weights,1656,3,1,4
1011,F6_weights,1525,0,1,1
1012,F6_weights,195,7,0,7
1013,F6_weights,1121,3,0,9
1014,F6_weights,7176,7,1,5
1015,F6_weights,2048,4,0,4
1016,C3_kernels,1312,2,0,2
1017,C1_kernels,122,3,0,6
1018,C3_kernels,259,5,1,8
1019,F7_weights,360,2,1,1
1020,C1_kernels,129,7,0,3
1021,F5_weights,2421,3,0,7
1022,F7_weights,568,5,1,5
1023,F6_weights,2263,5,1,4
1024,C3_kernels,785,5,1,4
1025,F7_weights,55,2,0,1
1026,F5_weights,3527,5,0,8
1027,F7_weights,10,3,1,1
1028,C3_kernels,464,3,1,3
1029,F5_weights,32654,5,0,8
1030,F7_weights,595,4,1,1
1031,F5_weights,36406,3,1,2
1032,C1_kernels,48,4,1,5
1033,F7_weights,305,3,0,8
1034,C3_kernels,346,0,0,0
1035,C1_kernels,48,1,1,6
1036,F6_weights,5057,0,0,2
1037,C3_kernels,2019,5,0,1
1038,F6_weights,8992,3,1,1
1039,F6_weights,8028,3,1,2
1040,C3_kernels,948,3,1,1
1041,F6_weights,377,6,0,5
1042,F5_weights,44021,2,0,3
1043,F5_weights,22051,4,1,4
1044,C3_kernels,603,4,0,6
1045,C1_kernels,129,3,1,9
1046,F7_weights,506,2,1,5
1047,F7_weights,661,0,0,0
1048,F5_weights,31445,2,1,9
1049,C3_kernels,1913,1,0,2
1050,F5_weights,18539,3,1,2
1051,F7_weights,765,6,0,4
1052,F5_weights,8066,6,1,8
1053,F6_weights,5689,7,0,2
1054,C3_kernels,2327,5,0,1
1055,C3_kernels,723,0,1,7
1056,C1_kernels,35,1,1,2
1057,C3_kernels,521,7,1,4
1058,F7_weights,137,7,0,9
1059,C3_kernels,1651,1,1,4
1060,F5_weights,47179,4,0,4
1061,F5_weights,91,2,0,0
1062,C3_kernels,1865,5,1,3
1063,C1_kernels,103,6,1,9
1064,C3_kernels,504,1,0,2
1065,F6_weights,2705,3,1,2
1066,F5_weights,46753,2,1,3
1067,F7_weights,306,3,0,3
1068,C1_kernels,136,7,0,8
1069,C3_kernels,2195,6,1,3
1070,F7_weights,585,2,1,5
1071,F7_weights,197,5,1,7
1072,F5_weights,8919,7,1,3
1073,F5_weights,5713,5,0,5
1074,F5_weights,47517,6,1,8
1075,F6_weights,3233,7,0,1
1076,C3_kernels,1583,3,0,2
1077,C3_kernels,1447,5,1,4
1078,C1_kernels,110,6,0,4
1079,F7_weights,117,4,1,6
1080,F6_weights,9892,7,0,4
1081,C3_kernels,1893,4,1,9
1082,C1_kernels,37,3,0,5
1083,C3_kernels,1223,0,1,1
1084,C1_kernels,63,3,1,0
1085,F7_weights,728,0,0,6
1086,F6_weights,9171,2,1,9
1087,F6_weights,3120,2,1,5
1088,F7_weights,614,3,0,9
1089,F7_weights,263,6,0,5
1090,F7_weights,777,7,1,9
1091,F7_weights,710,1,0,7
1092,F5_weights,8408,5,0,3
1093,F5_weights,40744,3,0,8
1094,C1_kernels,71,6,0,0
1095,C1_kernels,67,6,1,3
1096,F7_weights,447,6,0,7
1097,C1_kernels,76,0,1,1
1098,F7_weights,484,2,0,3
1099,F5_weights,25198,1,0,6
1100,F5_weights,21487,7,0,7
1101,C1_kernels,44,0,1,8
1102,F7_weights,549,2,1,5
1103,F6_weights,4232,3,1,9
1104,F7_weights,667,7,0,7
1105,F5_weights,9480,4,0,9
1106,F7_weights,464,6,1,6
1107,C3_kernels,720,7,1,9
1108,F6_weights,7285,2,0,6
1109,F5_weights,47094,1,1,3
1110,C1_kernels,68,5,0,7
1111,F6_weights,2946,4,1,4
1112,F6_weights,3467,2,0,4
1113,F6_weights,26,2,1,5
1114,F6_weights,3047,7,1,3
1115,F7_weights,431,3,1,5
1116,C1_kernels,107,6,0,4
1117,F6_weights,5908,2,0,7
1118,F6_weights,9221,4,1,8
1119,F6_weights,6493,7,1,7
1120,C3_kernels,936,2,1,8
1121,F5_weights,2572,0,0,0
1122,F5_weights,27833,5,0,7
1123,C1_kernels,53,3,0,6
1124,C3_kernels,135,5,1,8
1125,F5_weights,11918,2,1,8
1126,C1_kernels,96,3,0,7
1127,F6_weights,4316,1,0,3
1128,F5_weights,39400,6,0,7
1129,F5_weights,37750,7,1,1
1130,C3_kernels,1887,7,1,9
1131,C1_kernels,93,3,1,5
1132,F7_weights,690,4,0,2
1133,F7_weights,644,0,0,7
1134,F6_weights,2794,0,0,3
1135,F6_weights,3771,3,1,5
1136,C1_kernels,86,5,0,1
1137,C3_kernels,1173,1,0,1
1138,C1_kernels,117,1,0,2
1139,F5_weights,37087,1,0,1
1140,C1_kernels,76,0,1,4
1141,C3_kernels,2131,0,0,7
1142,F5_weights,2141,4,0,4
1143,F7_weights,438,3,1,7
1144,C3_kernels,1055,7,1,5
1145,F5_weights,28949,7,0,4
1146,F7_weights,339,7,1,5
1147,F7_weights,94,7,1,4
1148,F6_weights,5979,2,0,0
1149,F5_weights,21012,7,1,8
1150,F6_weights,9293,4,0,3
1151,F7_weights,93,1,0,6
1152,C3_kernels,2201,3,0,9
1153,C1_kernels,24,1,1,6
1154,C1_kernels,148,1,1,0
1155,F5_weights,45815,2,0,2
1156,F6_weights,195,1,0,7
1157,C3_kernels,2235,6,1,4
1158,F5_weights,13366,6,0,4
1159,C1_kernels,52,2,1,4
1160,F5_weights,34435,6,0,4
1161,C3_kernels,552,1,0,6
1162,F7_weights,31,1,1,6
1163,C1_kernels,6,5,1,4
1164,F6_weights,4648,6,1,7
1165,C3_kernels,1171,3,0,9
1166,F5_weights,17227,6,1,3
1167,F6_weights,6217,2,1,4
1168,C3_kernels,1492,7,1,5
1169,C1_kernels,40,7,1,5
1170,C1_kernels,64,5,0,8
1171,C1_kernels,14,3,0,7
1172,F5_weights,20765,4,0,3
1173,F7_weights,372,1,1,7
1174,F5_weights,36185,6,0,2
1175,F6_weights,5708,5,1,7
1176,F5_weights,3558,6,0,0
1177,F6_weights,6838,1,1,2
1178,F6_weights,4238,4,1,4
1179,C3_kernels,669,3,0,1
1180,F7_weights,833,5,1,1
1181,F6_weights,8966,4,0,6
1182,F7_weights,20,1,1,5
1183,F7_weights,341,2,1,9
1184,F5_weights,2794,3,1,2
1185,C3_kernels,174,1,1,8
1186,F6_weights,6435,7,1,7
1187,F6_weights,6511,4,0,2
1188,C1_kernels,76,4,0,0
1189,F7_weights,238,5,1,1
1190,C3_kernels,2134,0,1,5
1191,F7_weights,673,1,0,0
1192,F7_weights,105,2,1,9
1193,F6_weights,4822,7,1,1
1194,C3_kernels,2073,3,1,7
1195,C1_kernels,78,6,0,0
1196,C3_kernels,2384,2,0,6
1197,F6_weights,4900,1,1,0
1198,F7_weights,647,5,0,8
1199,F5_weights,42421,0,0,6
1200,F5_weights,4630,1,0,8
1201,C1_kernels,18,1,0,1
1202,C1_kernels,34,5,0,8
1203,F6_weights,7027,6,1,0
1204,F7_weights,127,4,1,3
1205,C1_kernels,91,6,0,3
1206,F5_weights,25387,3,1,7
1207,C1_kernels,1,0,0,2
1208,F6_weights,9817,2,0,3
1209,F7_weights,595,5,1,6
1210,F5_weights,23482,1,0,2
1211,C1_kernels,128,2,1,1
1212,C3_kernels,1502,2,1,6
1213,C3_kernels,1527,7,0,1
1214,F7_weights,392,0,0,1
1215,C1_kernels,50,4,1,3
1216,F7_weights,200,1,0,7
1217,F6_weights,6492,4,0,9
1218,C3_kernels,1156,4,0,0
1219,F6_weights,4901,6,1,8
1220,C1_kernels,24,1,1,0
1221,F7_weights,803,6,1,5
1222,F7_weights,449,1,0,4
1223,C3_kernels,1904,0,0,0
1224,F6_weights,6435,6,1,2
1225,F5_weights,19471,7,1,8
1226,C1_kernels,108,7,1,7
1227,C1_kernels,86,3,0,2
1228,C3_kernels,59,7,1,9
1229,C3_kernels,1517,6,1,8
1230,C3_kernels,1446,0,0,4
1231,F6_weights,5850,1,1,0
1232,C1_kernels,32,2,0,4
1233,C3_kernels,2033,6,1,5
1234,C3_kernels,1032,0,0,8
1235,C3_kernels,76,1,0,5
1236,F7_weights,802,7,0,1
1237,F6_weights,4131,7,0,2
1238,F6_weights,4532,6,0,1
1239,C1_kernels,80,2,0,3
1240,F6_weights,1733,4,1,1
1241,F5_weights,43362,3,1,7
1242,C3_kernels,2122,3,0,9
1243,F7_weights,435,3,1,5
1244,C1_kernels,139,0,1,7
1245,C3_kernels,1064,3,0,2
1246,F6_weights,3160,2,1,0
1247,F6_weights,5728,2,0,9
1248,F5_weights,13996,3,1,8
1249,C1_kernels,79,6,1,8
1250,F5_weights,44368,6,0,6
1251,F5_weights,22401,0,1,2
1252,C1_kernels,129,6,0,5
1253,F6_weights,85,3,1,4
1254,F5_weights,13722,7,1,1
1255,F6_weights,6216,5,0,9
1256,F5_weights,17566,6,1,2
1257,F6_weights,9285,5,0,1
1258,F5_weights,42324,0,1,5
1259,C1_kernels,29,6,1,8
1260,F6_weights,3445,0,1,7
1261,F7_weights,90,7,0,0
1262,C1_kernels,86,4,0,2
1263,F6_weights,1931,6,0,4
1264,C1_kernels,79,1,1,4
1265,C1_kernels,26,0,1,3
1266,C3_kernels,930,4,0,6
1267,F6_weights,1512,4,0,8
1268,F7_weights,836,6,0,8
1269,F5_weights,5241,7,0,2
1270,F7_weights,348,5,1,4
1271,C3_kernels,1612,3,0,0
1272,F7_weights,38,7,0,5
1273,C3_kernels,523,4,1,0
1274,F6_weights,4940,1,1,4
1275,F7_weights,136,3,0,4
1276,C3_kernels,36,2,1,7
1277,F5_weights,1295,7,0,9
1278,F7_weights,712,4,1,3
1279,F5_weights,26749,0,1,9
1280,F6_weights,3133,6,1,1
1281,F7_weights,675,5,0,5
1282,F5_weights,34825,2,1,9
1283,C3_kernels,2076,2,1,7
1284,C3_kernels,1898,7,0,3
1285,C3_kernels,493,0,0,5
1286,C3_kernels,1023,7,0,8
1287,F5_weights,24006,7,1,8
1288,C3_kernels,700,3,0,0
1289,C3_kernels,1528,7,0,5
1290,F5_weights,30863,5,0,3
1291,C1_kernels,23,5,1,3
1292,F5_weights,32030,4,1,6
1293,F6_weights,3257,3,1,6
1294,C3_kernels,720,2,1,0
1295,C1_kernels,84,1,1,1
1296,F6_weights,5924,6,1,6
1297,F6_weights,9755,2,0,0
1298,F7_weights,532,2,1,3
1299,F5_weights,42398,7,1,7
1300,F7_weights,518,0,1,4
1301,F5_weights,28295,7,1,4
1302,F5_weights,1134,2,1,1
1303,F7_weights,744,7,1,2
1304,F7_weights,396,3,0,9
1305,F7_weights,659,0,1,1
1306,F5_weights,3613,1,1,4
1307,F5_weights,16254,4,0,6
1308,F5_weights,38705,1,0,9
1309,C1_kernels,98,5,0,9
1310,F5_weights,34949,2,1,3
1311,F6_weights,444,6,1,9
1312,C3_kernels,1270,2,1,8
1313,F6_weights,3952,3,1,4
1314,C3_kernels,941,2,1,4
1315,F6_weights,6265,6,1,3
1316,F6_weights,3212,3,1,1
1317,F6_weights,7664,5,0,3
1318,F6_weights,10051,4,0,1
1319,F7_weights,259,6,1,0
1320,C3_kernels,2364,0,1,8
1321,F6_weights,8776,1,1,7
1322,C3_kernels,1484,0,1,9
1323,C1_kernels,25,4,1,4
1324,C1_kernels,64,0,0,8
1325,F7_weights,698,0,1,8
1326,F5_weights,20000,5,1,7
1327,F6_weights,2974,1,1,9
1328,F7_weights,328,6,0,9
1329,C1_kernels,71,1,1,1
1330,C3_kernels,1616,3,1,4
1331,C3_kernels,1657,2,1,5
1332,F6_weights,8117,4,1,6
1333,C1_kernels,148,3,1,0
1334,F6_weights,6867,3,1,5
1335,F7_weights,355,1,0,2
1336,F6_weights,3022,7,0,2
1337,C3_kernels,626,3,0,2
1338,C1_kernels,108,0,1,1
1339,C1_kernels,104,0,1,5
1340,F5_weights,46603,0,1,5
1341,F7_weights,96,0,0,2
1342,F5_weights,34885,7,0,4
1343,F7_weights,459,3,0,9
1344,F7_weights,229,1,1,6
1345,F6_weights,912,5,1,2
1346,F5_weights,36909,0,0,7
1347,F6_weights,9551,3,1,7
1348,F5_weights,36043,3,0,2
1349,F6_weights,8514,7,1,2
1350,F5_weights,26013,3,0,1
1351,C3_kernels,1145,4,0,1
1352,F7_weights,464,6,1,2
1353,C1_kernels,20,6,1,8
1354,F5_weights,15162,1,0,3
1355,C3_kernels,1721,5,0,7
1356,F6_weights,6870,0,1,2
1357,F6_weights,1332,5,0,4
1358,C3_kernels,1254,3,0,1
1359,C3_kernels,1171,0,1,7
1360,C3_kernels,688,7,1,1
1361,C1_kernels,31,1,0,7
1362,F5_weights,41851,3,0,6
1363,F6_weights,7093,2,1,7
1364,C3_kernels,1876,2,1,8
1365,F7_weights,81,3,0,2
1366,C3_kernels,1459,0,0,7
1367,F5_weights,2283,3,0,3
1368,C1_kernels,113,5,0,1
1369,F7_weights,411,4,0,7
1370,C3_kernels,664,1,1,5
1371,C3_kernels,2382,0,0,8
1372,F6_weights,8439,3,0,2
1373,C1_kernels,96,6,0,6
1374,C3_kernels,27,1,0,2
1375,F6_weights,4867,3,0,2
1376,F7_weights,132,7,0,5
1377,C3_kernels,633,2,1,6
1378,F5_weights,33733,1,1,5
1379,F7_weights,494,3,0,0
1380,F5_weights,40267,0,0,9
1381,F5_weights,21269,3,1,2
1382,F5_weights,16066,7,0,4
1383,F7_weights,656,5,0,3
1384,C1_kernels,82,4,0,3
1385,F5_weights,10866,0,1,9
1386,C1_kernels,20,1,0,7
1387,F5_weights,26125,0,1,6
1388,F6_weights,8254,4,0,6
1389,F7_weights,184,5,0,8
1390,F6_weights,3750,2,1,0
1391,F7_weights,635,6,0,4
1392,F6_weights,6968,6,0,1
1393,F7_weights,725,7,1,5
1394,C3_kernels,21,6,1,8
1395,F7_weights,787,4,1,2
1396,F6_weights,3612,1,1,9
1397,C3_kernels,135,6,1,1
1398,C3_kernels,1178,2,1,8
1399,C3_kernels,391,2,0,0
1400,C3_kernels,720,3,1,6
1401,F5_weights,11281,4,1,7
1402,F5_weights,14041,2,1,2
1403,F7_weights,315,2,1,1
1404,C3_kernels,826,7,1,0
1405,C1_kernels,142,5,1,5
1406,F6_weights,4247,4,1,5
1407,C3_kernels,201,3,0,2
1408,C1_kernels,40,6,0,0
1409,F6_weights,413,6,0,2
1410,C3_kernels,1473,5,1,2
1411,F5_weights,18134,2,0,0
1412,F7_weights,636,1,0,2
1413,F6_weights,1935,7,0,4
1414,F7_weights,103,6,1,7
1415,F6_weights,8328,3,0,8
1416,F5_weights,492,0,0,0
1417,F7_weights,264,4,0,9
1418,C1_kernels,82,7,0,9
1419,F5_weights,38969,2,1,4
1420,C3_kernels,139,3,1,6
1421,F5_weights,45497,0,1,5
1422,F6_weights,9648,4,1,4
1423,F5_weights,15591,1,0,9
1424,C3_kernels,1887,4,0,1
1425,F7_weights,277,1,0,8
1426,F5_weights,40329,1,1,3
1427,F7_weights,302,5,0,9
1428,F6_weights,3748,7,0,9
1429,F7_weights,716,3,1,9
1430,C3_kernels,13,3,1,1
1431,F5_weights,665,4,0,2
1432,F7_weights,470,6,0,2
1433,C3_kernels,1154,5,1,8
1434,F6_weights,6147,6,0,1
1435,F7_weights,8,0,1,9
1436,F5_weights,4221,6,1,6
1437,F5_weights,30233,6,1,4
1438,F7_weights,671,0,1,6
1439,C3_kernels,1760,4,0,9
1440,F6_weights,237,6,1,4
1441,C1_kernels,129,0,1,8
1442,F5_weights,40690,5,1,3
1443,F5_weights,19316,5,0,8
1444,F7_weights,476,7,1,6
1445,F5_weights,658,7,0,0
1446,F5_weights,12859,5,0,2
1447,C3_kernels,664,2,1,5
1448,C3_kernels,1589,3,0,1
1449,F6_weights,1210,6,1,9
1450,C1_kernels,41,1,1,6
1451,C1_kernels,0,2,1,2
1452,F6_weights,5470,5,1,9
1453,C1_kernels,113,0,1,4
1454,F5_weights,37804,1,1,0
1455,F6_weights,714,5,0,9
1456,F5_weights,23476,7,1,6
1457,F6_weights,4594,1,0,0
1458,C1_kernels,146,7,1,6
1459,F7_weights,75,7,0,2
1460,C1_kernels,127,3,1,5
1461,F5_weights,16034,4,1,4
1462,C3_kernels,1979,6,0,2
1463,F5_weights,29782,2,1,3
1464,F6_weights,7273,6,0,8
1465,F5_weights,438,1,0,4
1466,F6_weights,9817,5,1,5
1467,F7_weights,630,0,1,5
1468,C1_kernels,60,2,1,0
1469,F5_weights,794,0,1,3
1470,C1_kernels,144,7,0,8
1471,C3_kernels,1800,7,0,5
1472,F7_weights,729,3,0,3
1473,F5_weights,29615,3,0,5
1474,C3_kernels,1426,6,0,8
1475,F5_weights,24287,7,1,6
1476,C1_kernels,138,3,0,5
1477,C3_kernels,248,1,1,7
1478,F5_weights,42453,2,1,6
1479,F7_weights,540,4,1,3
1480,F7_weights,609,6,1,3
1481,C3_kernels,1116,5,0,9
1482,C3_kernels,1183,5,1,6
1483,C3_kernels,1212,6,0,1
1484,F7_weights,758,4,0,1
1485,F7_weights,83,6,1,2
1486,F6_weights,7247,1,1,9
1487,F6_weights,5179,1,1,0
1488,C3_kernels,1947,4,0,4
1489,C1_kernels,48,1,1,3
1490,C3_kernels,57,4,1,3
1491,F5_weights,13330,7,1,6
1492,F7_weights,172,5,1,9
1493,F6_weights,3801,7,1,5
1494,C3_kernels,1309,6,0,7
1495,C3_kernels,1266,1,0,3
1496,F5_weights,11052,7,1,7
1497,F7_weights,170,0,1,7
1498,C3_kernels,1567,2,0,7
1499,F7_weights,111,6,0,8
1500,F7_weights,251,5,0,7
1501,F6_weights,4918,7,1,9
1502,F6_weights,2899,4,1,8
1503,C1_kernels,11,6,1,3
1504,F7_weights,701,6,0,0
1505,F5_weights,25742,6,1,7
1506,C1_kernels,122,7,1,2
1507,C1_kernels,3,1,1,7
1508,F5_weights,29231,0,0,9
1509,C3_kernels,568,4,1,4
1510,F7_weights,496,1,0,5
1511,F5_weights,31492,3,0,4
1512,F5_weights,14958,2,1,9
1513,C3_kernels,2103,0,1,3
1514,C3_kernels,1719,1,1,2
1515,F6_weights,5254,7,1,1
1516,C3_kernels,568,6,0,4
1517,C3_kernels,665,5,1,0
1518,C1_kernels,108,6,1,2
1519,C3_kernels,121,0,1,3
1520,F7_weights,103,5,0,7
1521,F7_weights,757,2,0,5
1522,C3_kernels,1274,3,0,7
1523,C3_kernels,104,3,1,8
1524,F7_weights,347,2,0,8
1525,F6_weights,8041,5,0,5
1526,C3_kernels,1716,0,0,0
1527,F7_weights,140,1,1,1
1528,F6_weights,9110,6,0,1
1529,F6_weights,5435,2,1,4
1530,C1_kernels,36,7,1,7
1531,F6_weights,7806,3,0,3
1532,F6_weights,4703,7,1,9
1533,C1_kernels,138,4,0,0
1534,C3_kernels,1729,4,1,0
1535,C3_kernels,1993,5,1,0
1536,C3_kernels,586,0,1,6
1537,C3_kernels,2246,6,1,6
1538,C3_kernels,124,2,1,2
1539,F7_weights,329,5,0,3
1540,F7_weights,75,5,1,7
1541,C1_kernels,106,1,1,8
1542,C1_kernels,108,2,1,4
1543,F6_weights,10054,6,1,7
1544,F6_weights,6580,1,0,7
1545,C1_kernels,88,3,0,9
1546,C3_kernels,683,0,1,2
1547,C3_kernels,500,3,1,4
1548,F7_weights,673,7,1,1
1549,F5_weights,16851,5,0,4
1550,C3_kernels,223,5,1,5
1551,C3_kernels,1168,3,1,2
1552,F6_weights,3986,3,1,4
1553,F6_weights,10,4,1,9
1554,F7_weights,592,7,0,9
1555,C1_kernels,80,6,1,1
1556,F7_weights,661,4,0,8
1557,F6_weights,8431,0,0,4
1558,F6_weights,5568,7,0,0
1559,F7_weights,747,4,0,9
1560,C1_kernels,46,2,0,8
1561,C1_kernels,110,7,0,4
1562,F7_weights,690,6,1,8
1563,F5_weights,36584,5,1,7
1564,C3_kernels,560,0,1,7
1565,F5_weights,41956,2,1,0
1566,F7_weights,408,0,0,7
1567,F7_weights,739,5,1,8
1568,C1_kernels,89,2,1,8
1569,F5_weights,26808,3,1,6
1570,F6_weights,9345,4,0,0
1571,F6_weights,3364,5,0,4
1572,C1_kernels,28,5,0,8
1573,C3_kernels,567,3,1,8
1574,C1_kernels,63,5,1,2
1575,C1_kernels,97,7,0,4
1576,C3_kernels,1368,3,0,7
1577,F7_weights,479,7,0,6
1578,F5_weights,5950,1,0,6
1579,F7_weights,734,7,1,6
1580,F6_weights,4236,5,0,4
1581,C3_kernels,138,3,0,9
1582,C1_kernels,53,3,0,1
1583,F5_weights,16268,3,1,8
1584,F7_weights,477,6,1,8
1585,F5_weights,33183,6,1,2
1586,F7_weights,124,7,0,3
1587,C3_kernels,563,2,1,6
1588,F7_weights,175,1,0,3
1589,F7_weights,708,4,1,0
1590,C1_kernels,121,7,1,0
1591,C3_kernels,754,7,1,3
1592,F6_weights,7163,3,1,7
1593,C1_kernels,124,3,0,6
1594,C3_kernels,444,0,1,9
1595,F5_weights,32629,6,0,7
1596,F7_weights,152,1,0,9
1597,F5_weights,452,2,1,9
1598,F5_weights,46139,3,0,5
1599,F5_weights,23639,0,0,4
1600,F6_weights,7288,1,1,3
1601,F5_weights,17356,0,0,3
1602,C3_kernels,1929,6,0,6
1603,F6_weights,2759,5,0,1
1604,F7_weights,680,0,0,2
1605,C3_kernels,1703,2,1,3
1606,F6_weights,5625,2,0,7
1607,F5_weights,34787,2,0,3
1608,F6_weights,399,4,0,3
1609,F7_weights,694,2,0,2
1610,C1_kernels,39,0,1,0
1611,F5_weights,12672,2,1,3
1612,F7_weights,85,3,0,3
